rho_global,regime,regime_label,horizon,sigma_weighted_member_mean,ambiguity_weighted_variance_raw,ambiguity_weighted_std_raw,mc_noise_contribution_plugin,mc_noise_contribution_worstcase_expected,ambiguity_variance_plugin_corrected,ambiguity_std_plugin_corrected,ambiguity_member_min,ambiguity_member_max,ambiguity_member_range,retained_weight_ess,n_retained_hypotheses,interpretation,sigma_m1,sigma_m2_mean,sigma_m3_B2000,sigma_whitebox,abs_error_m1,abs_error_m2,abs_error_m3_B2000
0.975,G1,R_mid,240.0,0.9111635026195535,0.0006686744604850069,0.025858740504614813,0.00023845953792492254,0.0014673756194154889,0.0004302149225600843,0.020741622949038592,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.9462962962962964,0.911163502619554,0.85,0.15000000000000002,0.09629629629629644,0.061163502619554055
0.975,G2,R_stress,60.0,0.7171240881974944,0.001049172840168368,0.03239093762410048,0.0008189057491496686,0.0014673756194154889,0.00023026709101869934,0.015174554063256664,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8344444444444444,0.717124088197495,0.68,0.31999999999999995,0.15444444444444438,0.03712408819749491
0.975,G2,R_stress,65.0,0.7346052179822331,0.0012617267418576037,0.03552079309161894,0.0008071703518653534,0.0014673756194154889,0.00045455638999225025,0.021320328092978548,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8362962962962963,0.7346052179822335,0.695,0.30500000000000005,0.14129629629629636,0.0396052179822336
0.975,G2,R_stress,70.0,0.710587234375794,0.001647850557256256,0.04059372558975409,0.0008182150548316217,0.0014673756194154889,0.0008296355024246343,0.02880339393933698,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8118518518518518,0.7105872343757945,0.68,0.31999999999999995,0.13185185185185178,0.03058723437579447
0.975,G2,R_stress,75.0,0.7161333605329834,0.001318516540951764,0.03631138307682267,0.0008280975402350567,0.0014673756194154889,0.0004904190007167072,0.02214540586028414,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8318518518518518,0.7161333605329839,0.695,0.30500000000000005,0.1368518518518519,0.02113336053298398
0.975,G2,R_stress,80.0,0.6830727870528899,0.0013325700557108976,0.03650438406151921,0.0008888464405135546,0.0014673756194154889,0.0004437236151973431,0.0210647481636345,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8129629629629629,0.6830727870528903,0.675,0.32499999999999996,0.13796296296296284,0.008072787052890273
0.975,G2,R_stress,85.0,0.687617541741932,0.0011667767865612474,0.034158114505359445,0.0008813265496556026,0.0014673756194154889,0.00028545023690564476,0.016895272620045074,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8096296296296296,0.6876175417419326,0.67,0.32999999999999996,0.13962962962962955,0.01761754174193253
0.975,G2,R_stress,90.0,0.6921399854143331,0.0009407313440069906,0.03067134402022498,0.0008835081241762793,0.0014673756194154889,5.722321983071138e-05,0.00756460308480963,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8307407407407408,0.6921399854143334,0.685,0.31499999999999995,0.14574074074074073,0.007139985414333361
0.975,G2,R_stress,95.0,0.6641354745421105,0.0009284173357784377,0.030469941512553608,0.0008938827058819423,0.0014673756194154889,3.4534629896495334e-05,0.005876617215413586,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8081481481481482,0.6641354745421111,0.66,0.33999999999999997,0.14814814814814814,0.004135474542111051
0.975,G2,R_stress,100.0,0.675668170919898,0.0009294122089922265,0.0304862626274889,0.0008455449298099805,0.0014673756194154889,8.386727918224606e-05,0.009157908013419116,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8277777777777777,0.6756681709198985,0.675,0.32499999999999996,0.15277777777777768,0.0006681709198984587
0.975,G2,R_stress,105.0,0.6877123206628785,0.001372069287547768,0.03704145363707758,0.00075296162905331,0.0014673756194154889,0.000619107658494458,0.024881874095301945,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8477777777777779,0.687712320662879,0.675,0.32499999999999996,0.1727777777777778,0.012712320662878973
0.975,G2,R_stress,110.0,0.6722058474162496,0.001323134408345305,0.03637491454760142,0.0007724333193618613,0.0014673756194154889,0.0005507010889834437,0.023467021306153104,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8237037037037036,0.6722058474162501,0.665,0.33499999999999996,0.15870370370370357,0.007205847416250077
0.975,G2,R_stress,115.0,0.6837058669937147,0.001261488770595143,0.035517443187751324,0.0007249294400812356,0.0014673756194154889,0.0005365593305139075,0.023163750355111055,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8392592592592593,0.6837058669937153,0.675,0.32499999999999996,0.16425925925925922,0.008705866993715228
0.975,G2,R_stress,120.0,0.6627029309344254,0.0013256891461401752,0.03641001436610778,0.0007329554698656686,0.0014673756194154889,0.0005927336762745066,0.024346122407367186,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8248148148148148,0.662702930934426,0.64,0.36,0.18481481481481477,0.02270293093442599
0.975,G2,R_stress,125.0,0.6702036280513849,0.0013151789248671095,0.036265395694340764,0.0007301915047979961,0.0014673756194154889,0.0005849874200691134,0.024186513185432773,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8181481481481482,0.6702036280513853,0.65,0.35,0.16814814814814816,0.020203628051385314
0.975,G2,R_stress,130.0,0.6862270438379204,0.0013969603793646233,0.03737593315710824,0.0006991173522928621,0.0014673756194154889,0.0006978430270717612,0.02641671870372551,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.827037037037037,0.686227043837921,0.655,0.345,0.172037037037037,0.031227043837920965
0.975,G2,R_stress,135.0,0.6662116569597727,0.001365542459384769,0.03695324693967729,0.0007221467426329791,0.0014673756194154889,0.0006433957167517898,0.02536524623873756,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7992592592592592,0.6662116569597732,0.64,0.36,0.1592592592592592,0.026211656959773233
0.975,G2,R_stress,140.0,0.6772284375290656,0.0015542232399081697,0.03942363808564818,0.0006279654138345122,0.0014673756194154889,0.0009262578260736575,0.03043448415980888,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8085185185185184,0.677228437529066,0.65,0.35,0.1585185185185184,0.027228437529066007
0.975,G2,R_stress,145.0,0.6852222322087814,0.0016666599239999191,0.04082474646583759,0.0005965899646515533,0.0014673756194154889,0.0010700699593483658,0.032711923809955995,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8274074074074074,0.685222232208782,0.65,0.35,0.17740740740740735,0.035222232208781956
0.975,G2,R_stress,150.0,0.6716862342237071,0.0015349819042473807,0.039178845111199755,0.0006665249066849017,0.0014673756194154889,0.000868456997562479,0.02946959445873796,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8114814814814815,0.6716862342237077,0.62,0.38,0.19148148148148147,0.05168623422370766
0.975,G2,R_stress,155.0,0.6801701469788575,0.0012518220548695571,0.03538109742319417,0.0007446083865530718,0.0014673756194154889,0.0005072136683164853,0.02252140467014625,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8237037037037036,0.680170146978858,0.64,0.36,0.1837037037037036,0.04017014697885801
0.975,G2,R_stress,160.0,0.6621675533982723,0.0014326996661584903,0.037851019354285434,0.0007512764020115577,0.0014673756194154889,0.0006814232641469326,0.026104085200346183,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8,0.6621675533982728,0.615,0.385,0.18500000000000005,0.04716755339827283
0.975,G2,R_stress,165.0,0.676154542946847,0.0013747920885543755,0.037078188852132134,0.0007290218430773333,0.0014673756194154889,0.0006457702454770423,0.025412009866931862,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7988888888888886,0.6761545429468475,0.625,0.375,0.17388888888888865,0.051154542946847514
0.975,G2,R_stress,170.0,0.67711961315503,0.001301116171102533,0.036070987941870025,0.0007713071490115434,0.0014673756194154889,0.0005298090220909895,0.023017580717594747,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8085185185185184,0.6771196131550303,0.625,0.375,0.18351851851851841,0.05211961315503033
0.975,G2,R_stress,175.0,0.6606337879377909,0.0013597713832505043,0.03687507807789028,0.0007951108465431503,0.0014673756194154889,0.000564660536707354,0.023762586911095222,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7981481481481483,0.6606337879377914,0.62,0.38,0.17814814814814828,0.04063378793779138
0.975,G2,R_stress,180.0,0.6696350818571762,0.001247274087482296,0.03531676779494828,0.0007919023767927921,0.0014673756194154889,0.00045537171068950387,0.021339440261860288,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8055555555555556,0.6696350818571769,0.63,0.37,0.17555555555555558,0.0396350818571769
0.975,G2,R_stress,185.0,0.6791370342029939,0.001539353331606847,0.03923459355730408,0.0007458438595341063,0.0014673756194154889,0.0007935094720727408,0.02816930017009192,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.8048148148148149,0.6791370342029945,0.635,0.365,0.16981481481481486,0.04413703420299453
0.975,G2,R_stress,190.0,0.663132070415192,0.0017109089604514516,0.04136313528314133,0.0007506027688176367,0.0014673756194154889,0.0009603061916338149,0.030988807521971782,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7918518518518518,0.6631320704151926,0.63,0.37,0.1618518518518518,0.033132070415192616
0.975,G2,R_stress,195.0,0.6744758546966416,0.0012928163809721675,0.0359557558809736,0.0007573089180741289,0.0014673756194154889,0.0005355074628980385,0.023141034179527037,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.7999999999999998,0.6744758546966423,0.625,0.375,0.17499999999999982,0.049475854696642285
0.975,G2,R_stress,200.0,0.6634620684138525,0.0012730414394205856,0.03567970626869826,0.0007769651757299793,0.0014673756194154889,0.0004960762636906063,0.02227276955590854,0.0,1.0,1.0,2.957231764306276,14,posthoc retained-member spread; corrected field removes a plug-in estimate of expected member-MC contribution; min-max is descriptive only and is not an uncertainty interval,1.0,0.788148148148148,0.663462068413853,0.605,0.395,0.18314814814814806,0.05846206841385304
